Date,Adaptive Barbell Strategy,Fixed India 10 Portfolio,Nifty 50
2020-10-21,0.005188955205565171,0.1200207418649092,0.04860524212282452
2020-10-22,-0.03976327119372265,0.09163921783559277,0.016192568938514867
2020-10-23,-0.009393019380092842,0.09354123289994165,0.04596849681584852
2020-10-26,-0.04289167286589786,0.07780372519087236,-0.002786634444511972
2020-10-27,-0.024710983755154892,0.11442260299146945,0.03681053866167037
2020-10-28,-0.0602593915177856,0.09667902238384003,-0.007203625876721826
2020-10-29,-0.14926617091415303,0.037919422996885256,-0.023466620625004507
2020-10-30,-0.19709403012362342,-0.014448444036138859,-0.08834058528648071
2020-11-02,-0.19533713148592008,-0.0025038927780920046,-0.09666650568304641
2020-11-03,-0.16136944728302652,0.006088220747630043,-0.0655675930666805
2020-11-04,-0.1255679246527871,0.04187392257915624,-0.04303503833392365
2020-11-05,-0.011484813977626044,0.12308272072791321,0.0008587294390483812
2020-11-06,0.01647935915242882,0.120937333788069,0.045677897776598836
2020-11-09,0.1265798177189098,0.20125333803615197,0.08446051871682864
2020-11-10,0.18468028523595567,0.24533647734873434,0.11607172466353341
2020-11-11,0.3416078452207605,0.3527681264066297,0.17424162104375554
2020-11-12,0.3875675902700926,0.3972479521300892,0.157988200608856
2020-11-13,0.40875093955205544,0.4173901006228222,0.18525437423715008
2020-11-14,0.44236583627528353,0.44207322020326395,0.17661795625500762
2020-11-17,0.41668145893838937,0.4235898775271396,0.20931488875349744
2020-11-18,0.48415920611043123,0.44148698000225667,0.22833881649357346
2020-11-19,0.44578659480230115,0.4058681704468478,0.1715023118412903
2020-11-20,0.5018402941297352,0.45880529080976085,0.17760870102765108
2020-11-23,0.5240124142030329,0.491776105909078,0.20276525328894787
2020-11-24,0.5945616107499284,0.5281732321005616,0.24936884329538125
2020-11-25,0.46066183902048147,0.40917971622639215,0.15754862417543278
2020-11-26,0.5705511161986082,0.4602642496036493,0.1993425960515579
2020-11-27,0.551219866969173,0.4494974727959366,0.17801224717507275
2020-12-01,0.5623314219300068,0.45166421648929966,0.19929842539211168
2020-12-02,0.6155911047807465,0.46385477445634715,0.22575139968587174
2020-12-03,0.5926565928039108,0.42241434378564763,0.23280288313844869
2020-12-04,0.7009647026992397,0.49245349656606313,0.27775912118640017
2020-12-07,0.7464025466493157,0.5404316825082377,0.2881678486481251
2020-12-08,0.751517214419836,0.55391087144303,0.3037789424110728
2020-12-09,0.8209690161009335,0.5926097152462302,0.36247733797863824
2020-12-10,0.8212038581451,0.6051536372626876,0.34602320801829944
2020-12-11,0.8739181600286862,0.6400433410275672,0.3763957231285056
2020-12-14,0.9357903564738854,0.6747336559012966,0.3724755081770803
2020-12-15,0.8923645559107851,0.6508821779287652,0.358139797666229
2020-12-16,0.9262689718241399,0.6846498013537107,0.3545247666988837
2020-12-17,0.9317916314438878,0.6817027269066895,0.376916183365786
2020-12-18,0.9071652260218788,0.6503747400331472,0.35201373247843065
2020-12-21,0.6921023341850457,0.5380627740947657,0.23452235118597775
2020-12-22,0.7247208026806334,0.5526412522546649,0.25760032858211784
2020-12-23,0.7758838776681534,0.5689888007641822,0.2863943021872462
2020-12-24,0.8122647159527726,0.6003097654784042,0.3234859051626579
2020-12-28,0.8250422082932383,0.6177214309154725,0.36485285071250817
2020-12-29,0.8568520895367914,0.630919599671211,0.40173109277692537
2020-12-30,0.8059736673866522,0.5947530311089655,0.3817293686156024
2020-12-31,0.8253117895822151,0.5952580118755754,0.3790532664766497
2021-01-01,0.9058985324541328,0.6468643680219992,0.4104437008362485
2021-01-04,0.9444133246978467,0.6726355775497808,0.432774280680389
2021-01-05,0.9018825145368929,0.6491868082521949,0.42173795337109526
2021-01-06,0.9464597720690345,0.6717483106657279,0.42423045593135594
2021-01-07,1.0221541835287293,0.7146228626342594,0.4844261189092644
2021-01-08,1.1085115723151524,0.7697820257761238,0.5155877962554838
2021-01-11,1.1399862263704128,0.7923702538905395,0.5534940965462418
2021-01-12,1.0778952180891141,0.751642516900152,0.5206457212810512
2021-01-13,1.0926297554648838,0.7415454245175355,0.5102199936798077
2021-01-14,1.0999674698537096,0.7397476706815692,0.49800444130757304
2021-01-15,1.0117259797221079,0.6785660124220312,0.45353315780327447
2021-01-18,0.9116510009488632,0.6232293313870338,0.4243156931504628
2021-01-19,0.9496360633317473,0.6525117750120806,0.47437379794982976
2021-01-20,0.9175506463772112,0.638634371136349,0.5022881957688059
2021-01-21,0.8595559033557233,0.5952226205146834,0.5238120881418644
2021-01-22,0.8665458515046537,0.6042337093350443,0.48962643784567206
2021-01-25,0.8873465754819043,0.6238245997992716,0.47640649873639623
2021-01-27,0.7924898497985888,0.551651876922656,0.39529811075835664
2021-01-28,0.7194671185214218,0.4973235783024285,0.343041840080562
2021-01-29,0.7095868564814327,0.46765132911456453,0.33435042548258237
2021-02-01,0.8916011045559831,0.577031240263964,0.49683881157373555
2021-02-02,1.002937520125649,0.6657316250516301,0.5569267625961574
2021-02-03,1.1034565372736105,0.7341472069115229,0.6117490776126729
2021-02-04,1.1912585542439247,0.7688809139128069,0.6535431675391465
2021-02-05,1.2081006111909414,0.7718409950705801,0.7282530991900602
2021-02-08,1.2180933124992328,0.7771822390228335,0.6967462206722329
2021-02-09,1.1472406486498765,0.724720348959357,0.6667151514101028
2021-02-10,1.1413987324020347,0.7269171583553384,0.6533947489269378
2021-02-11,1.0992316565657771,0.6721574330299149,0.6777093804005886
2021-02-12,1.0930867626154994,0.6351693109387438,0.6932335820398979
2021-02-15,1.1342466931232809,0.6754715011586423,0.7045434393994465
2021-02-16,1.1114817702579416,0.6569203151428635,0.6800735173698085
2021-02-17,1.0804374336502596,0.6198650656029626,0.6651955321452403
2021-02-18,1.0613677570916265,0.6001030216246221,0.662352096308967
2021-02-19,1.0408982634482442,0.6066656875483097,0.6511312071168533
2021-02-22,0.9690050685726264,0.5923464175600842,0.5992779320463952
2021-02-23,0.9295898375719741,0.5152731691270672,0.5713941990756719
2021-02-24,0.9861101824872551,0.5576946321875241,0.640993752361417
2021-02-25,1.0954685106034858,0.6396125002988433,0.7323969068561319
2021-02-26,0.9418946984527222,0.5488438037087988,0.6174311347343058
2021-03-01,1.0858781099025978,0.6558229027395468,0.6989268675306376
2021-03-02,1.1985063357727799,0.7732384577141193,0.7442356526388907
2021-03-03,1.3717527636083613,0.8897956213207423,0.9337383607470119
2021-03-04,1.3564094555956296,0.8963846783226492,0.9186732137534753
2021-03-05,1.2378558021181119,0.7933291802441476,0.8410518584292279
2021-03-08,1.2672839052372569,0.8332317186603725,0.859576838731576
2021-03-09,1.252299584930063,0.8308196353369244,0.8841744636636032
2021-03-10,1.3259222834221964,0.8839138470234205,0.9814464344926287
2021-03-12,1.425873028470858,0.9969157509501639,1.11977431673099
2021-03-15,1.386157191002932,0.9546407056028308,1.0956879576749214
2021-03-16,1.6814363384373787,1.274843735650393,1.4097208289917937
2021-03-17,1.5116020230073604,1.1368569182876394,1.248889232830079
2021-03-18,1.6848251796395315,1.3381529430408294,1.5171403738318967
2021-03-19,1.7527070926296344,1.403360403825386,1.6540626153425244
2021-03-22,1.9757859361727514,1.6608214053944077,1.8833798152222736
2021-03-23,2.0465490621121374,1.7695613631394083,1.996931304395674
2021-03-24,1.81961725770929,1.5006019501335135,1.7564255783220348
2021-03-25,2.2476882113354795,2.1203617488153257,2.46682773167358
2021-03-26,2.3186024479320007,2.1321915949078685,2.4243606314273833
2021-03-30,2.2610276017560498,2.016789832876475,2.3202523348099042
2021-03-31,2.0738236416243043,1.764196838500668,2.133086397682609
2021-04-01,2.119777981206982,1.8089732681875887,2.173593081345611
2021-04-05,2.2312744660870467,1.940071048226697,2.335295588363639
2021-04-06,2.1290897867090877,1.7595580899661012,2.2091194388785578
2021-04-07,2.3727172419278646,2.0794091909099923,2.470465048785282
2021-04-08,2.3523275219932747,2.1331785000724772,2.594246724811155
2021-04-09,2.176864032797053,1.9106349425505835,2.369488053918072
2021-04-12,1.9327752238768432,1.7361626212781984,2.18427891694279
2021-04-13,1.8878896238108096,1.7017554896067089,2.0842364250200935
2021-04-15,1.9358532189063586,1.7819471791307484,2.1797540779878037
2021-04-16,1.9702284349171313,1.7633864886612047,2.2322842281193074
2021-04-19,1.7881838263462506,1.6303761004069373,2.0982894623344706
2021-04-20,1.7468157604519554,1.5444981539345672,1.9451561514969313
2021-04-22,1.7386921515856648,1.5773755981610946,1.9852468262251552
2021-04-23,1.7791981430145558,1.6726096843292702,2.1399016828073303
2021-04-26,1.797780138122869,1.6720582182416777,2.0849452180170607
2021-04-27,1.8286959297523018,1.6757620552710513,2.075184214859508
2021-04-28,1.9074985950351777,1.7805867323355902,2.2408581023633887
2021-04-29,1.8775760070897318,1.7391503421189602,2.184394387900779
2021-04-30,1.842713081570757,1.6969165630786762,2.0322572871577536
2021-05-03,1.8289508202935807,1.7054333330049776,1.9470729564753817
2021-05-04,1.7228281704521353,1.5689899662311995,1.7545580750293874
2021-05-05,1.9382380722881327,1.8821303620687246,2.195365225011398
2021-05-06,1.9684203666945415,1.900687246864105,2.289053654132174
2021-05-07,1.9364953085810754,1.8705262375188016,2.2869555547161364
2021-05-10,2.09942148457122,2.0117560390228713,2.374142848784701
2021-05-11,2.109988140546718,1.996883605892379,2.308509759231126
2021-05-12,2.0534453979212346,1.977447649987825,2.254998394256132
2021-05-14,1.9973742882165018,1.956393598932477,2.2740791715198765
2021-05-17,1.9738765603865578,1.9488860328015818,2.258546625894857
2021-05-18,2.1421192149256494,2.1326780350876025,2.4878836408920106
2021-05-19,2.1274103994076894,2.0941407814546555,2.461646355959014
2021-05-20,2.232895931451909,2.242242548517514,2.6521495650551867
2021-05-21,2.228889774912334,2.2726583497696367,2.707411687541413
2021-05-24,2.15427307362778,2.1538930674236436,2.61331293766187
2021-05-25,2.090382853434431,2.1003170437560423,2.59303758158142
2021-05-26,2.1177011606294416,2.128822036519484,2.6709841956791136
2021-05-27,2.151573364956381,2.1579495929704855,2.690949700602043
2021-05-28,2.047451054250204,2.0443870539067124,2.584803253960045
2021-05-31,1.9905694375553307,2.021652383797232,2.5416524031242873
2021-06-01,1.9793172241285009,1.9810081925711365,2.4869523555038806
2021-06-02,1.9068015993338885,1.8537952452440485,2.363451202677148
2021-06-03,1.871661433480486,1.7920531918102716,2.3223760010214964
2021-06-04,1.810758111848628,1.6766753759459534,2.2688540901400405
2021-06-07,1.8386170243342896,1.7257954972286764,2.31769001959217
2021-06-08,1.796760687424505,1.6780549881586007,2.2518967279337554
2021-06-09,1.7815462935210074,1.6591339879833902,2.1967668060182945
2021-06-10,1.8534218637910942,1.785245010951944,2.308806990322032
2021-06-11,1.887690147632616,1.8138903782819646,2.292346016322508
2021-06-14,1.967293194315543,1.926477578227145,2.4403250984274685
2021-06-15,1.9487128726422611,1.915600078576325,2.4208361229359894
2021-06-16,1.9664734446370347,1.97085035922705,2.4869140278628135
2021-06-17,1.9240146506802136,1.9265180893679115,2.4000835296837697
2021-06-18,1.9102521685142657,1.9133177922744833,2.4173069765492787
2021-06-21,1.8826881328765337,1.8766210199709588,2.3313843597316812
2021-06-22,1.8087867113989116,1.745408038797906,2.259216815569038
2021-06-23,1.8159691933323607,1.7096938626936322,2.187619724873801
2021-06-24,1.7348831792665353,1.5639151844562043,2.141401835220295
2021-06-25,1.844498949159197,1.659990145668682,2.273067715902515
2021-06-28,1.8090384759617428,1.6203116033471157,2.2650111771484682
2021-06-29,1.7820070023287131,1.5544332010845887,2.1865858002470544
2021-06-30,1.792555815784622,1.5654474603570105,2.219205874081686
2021-07-01,1.888254667252774,1.6911587082127102,2.208991266865956
2021-07-02,1.9129250503284756,1.7418108246989745,2.1555059600079125
2021-07-05,1.8920751030946594,1.7251583469102563,2.131173487521836
2021-07-06,1.8031282682991057,1.6202764085567425,2.0938697450274586
2021-07-07,1.771309856687201,1.5673245974301049,2.035194528176189
2021-07-08,1.7637555920217034,1.57401302289974,1.9537615482987043
2021-07-09,1.7593866633042334,1.557602987422635,1.9944033110076873
2021-07-12,1.7474833524705928,1.5401040163710975,1.9377596619328201
2021-07-13,1.7616257062957563,1.5497585064468975,2.0084599386963915
2021-07-14,1.7920200020038677,1.5776439821395356,2.0050021498992954
2021-07-15,1.8385288281278704,1.6158353121012483,2.154621790335845
2021-07-16,1.8625379542951113,1.623154766174054,2.1480521924827074
2021-07-19,1.8392906087366452,1.5837111650271074,2.012130744581198
2021-07-20,1.7114779455972886,1.4402984496848805,1.8788167826924873
2021-07-22,1.8110591129001137,1.547309877920823,1.8853539748063561
2021-07-23,1.7397488088795225,1.4661006926761553,1.825121646704583
2021-07-26,1.7522270265003201,1.511547046340605,1.8292999103224452
2021-07-27,1.739461827360205,1.5529496199896282,1.75437466938447
2021-07-28,1.8061156469115753,1.645845144389053,1.7515289094093935
2021-07-29,1.8345817064154761,1.6929814833249386,1.8130968652064783
2021-07-30,1.8445286488135753,1.6586855122262554,1.7213023436841766
2021-08-02,1.8969521926358006,1.7422618560043799,1.822846869743896
2021-08-03,2.0013843645948226,1.8630907026454884,1.9682992161706558
2021-08-04,1.9225550272722174,1.7897050318572458,2.0312594985194403
2021-08-05,2.0045830612530477,1.8609470874874563,2.157182692709496
2021-08-06,1.958688287978305,1.8228454390405477,2.032128827448616
2021-08-09,1.9481136947669322,1.8494198687916525,2.036195978296559
2021-08-10,1.9425871676112858,1.8411900171170221,1.9920470194974012
2021-08-11,1.9184191841035065,1.7536307416049957,1.9851700062642241
2021-08-12,1.8707725221649543,1.7193174075719957,1.985420832530273
2021-08-13,1.9682288387214122,1.829128846602831,2.016283567291131
2021-08-16,1.9695937124968264,1.8332691699974113,2.0368025818072977
2021-08-17,1.9909694304762715,1.8341321231605785,2.0603049442401833
2021-08-18,2.055708580097791,1.9219647165268043,2.1150316538660006
2021-08-20,2.0284367297512937,1.9162039328858427,2.0312082674144545
2021-08-23,1.994427572922166,1.8399502653386486,1.9771485964080253
2021-08-24,2.006890161242185,1.8348799948644214,2.0110202800021835
2021-08-25,2.06637360157393,1.896552134918053,2.0704889673071336
2021-08-26,2.0405063107643806,1.8890306441290405,2.03941641161553
2021-08-27,2.075159509137195,1.8955739497807509,2.014833651531952
2021-08-30,2.145198751105207,1.9649395717271843,2.089450372537789
2021-08-31,2.2522067029878383,2.074281724537355,2.1178709309937234
2021-09-01,2.217593760332072,2.048618889378025,2.091766399735455
2021-09-02,2.2234663855895884,2.084169422620206,2.1007385686973876
2021-09-03,2.4108419232075358,2.210732918536742,2.294161172874732
2021-09-06,2.318837947027982,2.14171498230593,2.2697615691793915
2021-09-07,2.232824883960726,2.0577789502247783,2.2295076809246073
2021-09-08,2.282439353522211,2.119143692687904,2.2305267519092955
2021-09-09,2.3976481056720904,2.2088124812424934,2.3560319499115647
2021-09-13,2.4130783127523756,2.198876508033452,2.339030141484776
2021-09-14,2.5374678579438195,2.303142608080194,2.369851213987482
2021-09-15,2.6146755307688863,2.3544342478802487,2.4411916912601983
2021-09-16,2.575539601397135,2.277803468742931,2.393043629827993
2021-09-17,2.535253349056056,2.202024338870942,2.3681061298416806
2021-09-20,2.4974735477346437,2.1985109024664595,2.3080064571227057
2021-09-21,2.472405934021616,2.1154423456155564,2.321249395025016
2021-09-22,2.4197400687198187,2.05251795200513,2.2719693831337398
2021-09-23,2.5615573806863563,2.2678055095021064,2.412861071211409
2021-09-24,2.5444624071379547,2.308254046078126,2.4298414464336475
2021-09-27,2.82055503266222,2.562748074870643,2.5975082794783875
2021-09-28,2.8989515720031775,2.631854549428661,2.616751464460992
2021-09-29,2.984618920246636,2.7210315919011174,2.6157636203371872
2021-09-30,3.205723041494324,2.8938996737979052,2.82028907289852
2021-10-01,3.0839598644098167,2.782374379210894,2.6644194576175275
2021-10-04,3.0102517679931244,2.696082625131951,2.6275333968988406
2021-10-05,3.0846709557723004,2.769183900064113,2.677269385955019
2021-10-06,3.010043615865098,2.6825517893895094,2.590807528829402
2021-10-07,3.0481637694379593,2.7300775259922627,2.5534748750133534
2021-10-08,2.986763662231871,2.658712731603915,2.5434815231104175
2021-10-11,2.960003912503815,2.5983968160989144,2.4795960065805405
2021-10-12,2.9894490371974203,2.635880573581301,2.454730358723969
2021-10-13,2.9970698613256674,2.6348088999906847,2.462139606908172
2021-10-14,3.0261311924012793,2.6513064939155444,2.4797048924235034
2021-10-18,3.0194850397962307,2.6217630455715026,2.517985801382383
2021-10-19,2.9773391417452917,2.5604891802998018,2.494317263971438
2021-10-20,2.9234443812509894,2.5387377197498697,2.4155355254477104
2021-10-21,3.0268587938492493,2.6219714964942638,2.5767410181975055
2021-10-22,2.929629929491251,2.497138449074389,2.507536921104504
2021-10-25,2.919177576040033,2.481150782636937,2.452484526359771
2021-10-26,2.9274563120188684,2.4966596262624923,2.4892708882840813
2021-10-27,2.872886828723591,2.448344479893567,2.444805368528295
2021-10-28,2.707053047145127,2.275133658458345,2.3185338768402954
2021-10-29,2.6608973587437377,2.2426935849548615,2.225290653527481
2021-11-01,2.7779889311349417,2.3553276263775875,2.412395694873757
2021-11-02,2.7270338202513424,2.283448039443094,2.333173837349296
2021-11-03,2.743410739960896,2.328166763183276,2.4095853278862895
2021-11-04,2.924113021291196,2.4801363928620197,2.47652145180869
2021-11-08,3.0348513866603803,2.602515498856785,2.546531202114125
2021-11-09,3.029169273970363,2.588158667575735,2.5221379160619333
2021-11-10,2.981465863617607,2.573899530260984,2.4366269081508025
2021-11-11,2.932381077166078,2.5358923091654613,2.3287974329628183
2021-11-12,2.890284397944329,2.494709232919318,2.3029822403841314
2021-11-15,2.886883347945288,2.5105111200564774,2.2326358073787396
2021-11-16,2.79326419300876,2.435271977774173,2.0933221852868704
2021-11-17,2.66452786393585,2.2803106578406824,1.9703451599904098
2021-11-18,2.496269650088361,2.133685478351525,1.8581518329034339
2021-11-22,2.3749441773270723,2.0098562853229702,1.7431096861789088
2021-11-23,2.4547975656168766,2.0524411306459296,1.7602840710620662
2021-11-24,2.3836134581902395,1.9736543178419519,1.7257063869658555
2021-11-25,2.3691511540787817,1.9656435670332115,1.6949257132189608
2021-11-26,2.0213493435597303,1.6843053742802538,1.4430767128203232
2021-11-29,2.002682168672843,1.7033229785002175,1.542880162563983
2021-11-30,1.9481484437815066,1.6167616348115201,1.4718322293774901
2021-12-01,1.959593351846375,1.604557443986916,1.5055179952446671
2021-12-02,1.9757542153702368,1.6542627613063854,1.5270298948055803
2021-12-03,2.0227454656405373,1.7427302096856643,1.5514182020980125
2021-12-06,1.8647118720413294,1.6022784793765383,1.3729653950622283
2021-12-07,1.9379005544606915,1.6796351539047738,1.4763173011955415
2021-12-08,1.9601876315898137,1.722389867485152,1.5114649700438105
2021-12-09,1.9273950639536093,1.7329445188265094,1.526351224427422
2021-12-10,1.9431497434124827,1.7929234257374984,1.5144427596877796
2021-12-13,1.832942642194501,1.6839589548784504,1.4011167769650168
2021-12-14,1.773859099969888,1.6113789776633431,1.3390658710328276
2021-12-15,1.7967830217245586,1.6126922630147722,1.2818711210122435
2021-12-16,1.7074593873399986,1.5462521873984967,1.2290767514638792
2021-12-17,1.649863241133153,1.490242933358274,1.1498215871036555
2021-12-20,1.536383875467013,1.3550010008678377,0.98380197742374
2021-12-21,1.5381250879130979,1.3682546566746905,1.021168352234541
2021-12-22,1.6484177275817702,1.4703496784640517,1.0837068977274729
2021-12-23,1.612330864105036,1.4249184106733934,1.0743897436659282
2021-12-24,1.5470333150764848,1.3879838982248769,1.0221797521222817
2021-12-27,1.5704887512897905,1.4317443232616784,1.0432531997987349
2021-12-28,1.9240427309974426,1.6779704252163885,1.320468520859871
2021-12-29,1.8574415151559946,1.6056395902519032,1.2490301266955437
2021-12-30,1.7920321765227347,1.5670862299400687,1.1831626900501329
2021-12-31,1.8090787453441084,1.5896163402548198,1.1701668032897605
2022-01-03,1.842644467346869,1.6037124000532863,1.2090684624960535
2022-01-04,1.9147974482012742,1.6928350718662222,1.2450279450849138
2022-01-05,1.924029099439107,1.7041516977618614,1.2648050522101986
2022-01-06,1.8460983594478078,1.6634826916839747,1.1979492723225056
2022-01-07,1.7863482186793138,1.6402761363908371,1.2050721557093027
2022-01-10,1.7241290931013002,1.5683653874129238,1.2202065447153987
2022-01-11,1.7601726562056856,1.6233556222280265,1.2089891027061113
2022-01-12,1.8004234577731535,1.6770771694888764,1.2872499923222498
2022-01-13,1.8475341456169194,1.7503913493394918,1.3071763998238706
2022-01-14,1.7223240652308973,1.6340426768082061,1.2165841384580145
2022-01-17,1.6948800871029674,1.5876434434960143,1.1753316335451824
2022-01-18,1.6250299690997554,1.5120164410005688,1.069788064088897
2022-01-19,1.5336857925801382,1.4790840010289805,1.0052954584351972
2022-01-20,1.458495876117438,1.4319510875752177,0.9251352429477577
2022-01-21,1.4968849886720987,1.4839694679372915,0.9468680265242592
2022-01-24,1.4178420179271785,1.3182834376003065,0.834449331187107
2022-01-25,1.3800245537967224,1.2333095318656924,0.779358427108095
2022-01-27,1.271639772022577,1.078889787000882,0.6636536353787649
2022-01-28,1.35904942885787,1.1631141682036015,0.6842913465669381
2022-01-31,1.4675009073592193,1.2640527894730846,0.8678728521431925
2022-02-01,1.5492104068868597,1.3344021712984597,1.0114994136506694
2022-02-02,1.6758108114070216,1.5069064487518602,1.2117988234327157
2022-02-03,1.7053676745840225,1.536332855957253,1.2004780025463562
2022-02-04,1.7794374794710122,1.6377301302810094,1.2735496515770248
2022-02-07,1.460150726176982,1.3584761623609234,0.8954766857501006
2022-02-08,1.2810753196589297,1.1762026305589968,0.7562551511673103
2022-02-09,1.2220577667454162,1.1436220706305618,0.7671559409675265
2022-02-10,1.2553932844198261,1.1912733340074748,0.7735382720707283
2022-02-11,1.1711688898225483,1.0957060832677132,0.6697913382729864
2022-02-14,0.8743002273809151,0.8347575039064099,0.3728653682473946
2022-02-15,1.1089734719468167,1.0777609151765875,0.5634826123486204
2022-02-16,1.0855054466870944,1.0251734278976279,0.5533992130364841
2022-02-17,1.080198874445149,1.0138315331098484,0.5185342633536013
2022-02-18,1.1105243765138197,1.0355740616466576,0.5122139905975189
2022-02-21,1.0308699643829837,0.9505124117197471,0.4225954060551966
2022-02-22,0.9160331856725457,0.8224043650985405,0.3798435759543998
2022-02-23,0.8813170623946176,0.8052461866864551,0.4133199836248316
2022-02-24,0.5844430476024027,0.5223663321501689,0.13707882170790267
2022-02-25,0.7848774156111814,0.7196339549095039,0.34510773960246566
2022-02-28,0.9897126724746931,0.9072299330160639,0.5230208226676053
2022-03-02,0.9068088970610924,0.8773391083019825,0.4397209877437038
2022-03-03,0.8397651678212185,0.8362183139487395,0.28722583508816224
2022-03-04,0.689628988255337,0.6230213607938759,0.14493678773930338
2022-03-07,0.8870547618677141,0.7164776436904913,0.23543566748988182
2022-03-08,0.823046991282178,0.6869841100774644,0.19536081990322862
2022-03-09,0.7738385281555626,0.6622759102135912,0.25674556523923525
2022-03-10,0.7620867309767293,0.661978647618285,0.21658424850172078
2022-03-11,0.8352889398299436,0.7146758737472082,0.2982980095528777
2022-03-14,0.949685006699211,0.8646844851379331,0.4474847398021555
2022-03-15,0.889108878221769,0.8066918745663634,0.36151062924820043
2022-03-16,0.9327929870397149,0.8361481483165553,0.4170601190924346
2022-03-17,0.9828549438556945,0.9634921151844605,0.496747324807579
2022-03-21,0.9853459311089836,0.9915164271023711,0.4946942919921377
2022-03-22,1.079994725312885,1.103997059064223,0.6068769437744052
2022-03-23,1.040656504862312,1.065266124125449,0.5896824047136398
2022-03-24,1.13564272181695,1.1389608377098759,0.6618256024840559
2022-03-25,1.1550346412792913,1.124978435259318,0.7069882187954836
2022-03-28,1.1586538666131747,1.1566516103795876,0.6544191112326492
2022-03-29,1.18708240786757,1.1803296529240177,0.6945017954107787
2022-03-30,1.2160091059172555,1.1866913573376476,0.7225515301612103
2022-03-31,1.3645096518012996,1.3497205163499681,0.8271565926371758
2022-04-01,1.588648357202578,1.5807639638102624,0.9997417212928467
2022-04-04,1.6291059358239566,1.6282972604130252,1.0496765754969386
2022-04-05,1.529981143887628,1.5493085046889026,0.8797069742611433
2022-04-06,1.5657560279165614,1.5960691060737446,0.8933921048019523
2022-04-07,1.4767980788910504,1.5395951546725408,0.7588568611416326
2022-04-08,1.5225560895747638,1.5847128110488082,0.9112820693753918
2022-04-11,1.4818065707958985,1.602285238701412,0.8520110999133809
2022-04-12,1.3714864325150746,1.4721610136568783,0.7420564688896785
2022-04-13,1.364055136380607,1.4345328844188263,0.699021124872628
2022-04-18,1.2711519411996368,1.3531811695265563,0.60283863565024
2022-04-19,1.4691317812955886,1.5207433999279094,0.762816846370521
2022-04-20,1.4239916587231713,1.5116983720107056,0.7442296419027478
2022-04-21,1.4364274766796903,1.5122663706040351,0.8032137931757651
2022-04-22,1.3594172721305255,1.4540528568523823,0.7035737606053565
2022-04-25,1.418919378946547,1.4660250721685901,0.7377018255503277
2022-04-26,1.5316542171921455,1.5906224672370322,0.8559662038841265
2022-04-27,1.4527973447222882,1.4781014176059581,0.7460535961026327
2022-04-28,1.5599182428294505,1.5319705823052245,0.850104456388962
2022-04-29,1.4415831942406956,1.4209965069530577,0.7340843657992828
2022-05-02,1.3665280257820231,1.3563403970396195,0.6494526523398242
2022-05-04,1.2282095488144424,1.2104297669517414,0.4085663957898799
2022-05-05,1.2388466388675317,1.2144574959330041,0.3975952573584025
2022-05-06,1.2410789098434232,1.1563707129082672,0.40712326303264135
2022-05-09,1.1784418030048116,1.0478399674764145,0.36325812878009794
2022-05-10,1.1881124253282134,1.0424081622417514,0.3993831048757564
2022-05-11,1.0342336762197406,0.8953562610622469,0.318201821589504
2022-05-12,0.9356445451746052,0.7943238844347332,0.12994047646849244
2022-05-13,0.9727694566984697,0.8603526365826536,0.07781077578651124
2022-05-16,0.8695968179978435,0.829993322307805,0.05128893763052032
2022-05-17,0.945409369921681,0.9490054263691442,0.25217057574155793
2022-05-18,0.997533776601933,0.9811522856718231,0.31009873016536793
2022-05-19,0.8902432040897857,0.7902054709275087,0.15079125605080765
2022-05-20,0.9710709742453046,0.8938251026559666,0.22322602404158634
2022-05-23,0.8558175673257804,0.7771890082722681,0.12903210683923794
2022-05-24,0.8614322733829459,0.799502021089636,0.1268096479946609
2022-05-25,0.8295132977875774,0.7420934540883086,0.13965339455261283
2022-05-26,0.7766622377321375,0.6966531134585066,0.08485259335995357
2022-05-27,0.8301060403189578,0.7957250295133385,0.14450015136261354
2022-05-30,0.9533663103544084,0.9235994052644722,0.25393983231010936
2022-05-31,0.9378391942462284,0.9297597458110657,0.188868786509965
2022-06-01,0.9370592278957273,0.9050560004682152,0.15177952962997573
2022-06-02,1.0008334530797665,0.9289464539187114,0.15174073887524506
2022-06-03,0.9901570313157718,0.8930318729808118,0.07805943762328729
2022-06-06,0.9668608760793382,0.8626394994585421,0.075754198718106
2022-06-07,0.9014657152144115,0.7651436974765616,0.019014720418326757
2022-06-08,0.8552043765033558,0.7255556087592395,-0.047678480169415435
2022-06-09,0.8688932828853256,0.7569768657542734,0.005312087387874922
2022-06-10,0.788531340706034,0.7089348880904083,-0.1272587470740161
2022-06-13,0.6543512509764257,0.5443662090230941,-0.27849013947224455
2022-06-14,0.7114981853768448,0.5841973550045426,-0.254983333803823
2022-06-15,0.6755738616783399,0.5424482299337503,-0.3093758354054133
2022-06-16,0.5474892556051819,0.4026400368674703,-0.4553116646633251
2022-06-17,0.4886600877675818,0.3088576974144706,-0.48571170230084193
2022-06-20,0.49415667293142346,0.33480985669400276,-0.4852689158324949
2022-06-21,0.6041649310551462,0.43844946764374704,-0.33417754156449275
2022-06-22,0.5897473839053394,0.3785182663055546,-0.3893853830526935
2022-06-23,0.6807936693714582,0.4654871085317359,-0.3313028601874237
2022-06-24,0.7319103439247969,0.5383650898274525,-0.30083524512790016
